React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr   num n  n !comment 
C7H3+      C6-                    H          C6         C7H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3749 1  1 
C7H3+      C6H-                   H          C6H        C7H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3750 1  1 
C7H3+      C8-                    H          C8         C7H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3753 1  1 
C7H3+      C8H-                   H          C7H2       C8H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3754 1  1 
C7H3+      C9-                    H          C7H2       C9                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3755 1  1 
C7H3+      C10-                   H          C7H2       C10                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3757 1  1 
C7H3+      C10H-                  H          C7H2       C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3758 1  1 
C7H3+      C3N-                   H          C3N        C7H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3759 1  1 
C9H3+      CN-                    H          CN         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3784 1  1 
C9H3+      C4H-                   H          C4H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3786 1  1 
C9H3+      C6-                    H          C6         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3789 1  1 
C9H3+      C6H-                   H          C6H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3790 1  1 
C9H3+      C7-                    H          C7         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3791 1  1 
C9H3+      C8-                    H          C8         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3793 1  1 
